US;Washington;Seattle;47.4815;-122.246
FR;"Pays de la Loire";Noirmoutier-en-l'Île;47.0046;-2.24152
FR;"Pays de la Loire";"La Baule-Escoublac";47.2922;-2.36395
FR;"Pays de la Loire";"La Chapelle-sur-Erdre";47.2996;-1.55239
FR;"Pays de la Loire";Andrezé;47.1716;-0.95239
FR;"Pays de la Loire";"La Chapelle-Rousselin";47.2132;-0.79499
FR;"Pays de la Loire";"La Bernerie-en-Retz";47.0813;-2.0372
FR;"Pays de la Loire";Arthon-en-Retz;47.1166;-1.9392
FR;"Pays de la Loire";Saint-Vincent-du-Lorouër;47.8255;0.48948
FR;"Pays de la Loire";Baugé-en-Anjou;47.5445;-0.10653
FR;"Pays de la Loire";Pornic;47.1158;-2.10331
FR;"Pays de la Loire";Louplande;47.95;-0.05
FR;"Pays de la Loire";Chemillé-Melay;47.2148;-0.72488
FR;"Pays de la Loire";Sainte-Luce-sur-Loire;47.2551;-1.48269
FR;"Pays de la Loire";"Le Bignon";47.0985;-1.49103
FR;"Pays de la Loire";Pommerieux;47.8239;-0.89792
FR;"Pays de la Loire";Tiercé;47.6157;-0.46787
FR;"Pays de la Loire";"Le Plessis-Grammoire";47.4994;-0.4302
FR;"Pays de la Loire";Angers;47.4716;-0.55202
FR;"Pays de la Loire";Guémené-Penfao;47.6304;-1.8327
FR;"Pays de la Loire";Ruffigné;47.7566;-1.49314
FR;"Pays de la Loire";Saint-Nazaire;47.2751;-2.2179
FR;"Pays de la Loire";Piriac-sur-Mer;47.3794;-2.54652
FR;"Pays de la Loire";"Le May-sur-Èvre";47.1365;-0.89273
FR;"Pays de la Loire";Jarzé;47.5551;-0.2332
FR;"Pays de la Loire";Segré;47.6867;-0.87268
FR;"Pays de la Loire";Nantes;47.2173;-1.55336
FR;"Pays de la Loire";Nantes;47.2184;-1.55362
FR;Brittany;Gouesnach;47.9107;-4.11525
FR;Brittany;Bénodet;47.8753;-4.1058
FR;Brittany;Quimper;47.996;-4.09795
FR;Brittany;Béganne;47.5962;-2.24125
FR;Brittany;Laillé;47.9782;-1.71945
FR;"Pays de la Loire";Villepot;47.7757;-1.27788
FR;Brittany;Querrien;47.9595;-3.53705
FR;Brittany;Damgan;47.5198;-2.57781
FR;Brittany;Elliant;47.9953;-3.88902
FR;Brittany;Trégunc;47.8556;-3.85271
FR;Brittany;Quimperlé;47.8722;-3.54994
FR;Brittany;Mellac;47.9039;-3.57764
FR;Brittany;Tréméven;47.8982;-3.53208
FR;Brittany;"Le Palais";47.3463;-3.15583
