NO;Nordland;Glomfjord;66.8166;13.944
NO;Nordland;Hemnesberget;66.2249;13.6164
NO;Nordland;Nesna;66.1982;13.0184
NO;Nordland;Vågaholmen;66.7137;13.2871
NO;Nordland;Sandnessjøen;66.0217;12.6316
NO;Nordland;Ørnes;66.8688;13.7058
NO;Nordland;Storforshei;66.4048;14.5286
NO;Nordland;Lurøy;66.4189;12.8425
SE;Norrbotten;Överkalix;66.3275;22.8441
RU;Yamalo-Nenets;Salekhard;66.5501;66.6028
SE;Norrbotten;Korpilombolo;66.8518;23.0551
RU;Yamalo-Nenets;Labytnangi;66.6572;66.4183
US;Alaska;Kotzebue;66.8983;-162.597
SE;Norrbotten;Jokkmokk;66.6067;19.8232
RU;Yamalo-Nenets;"Novy Urengoy";66.0957;76.6563
IS;Westfjords;Isafjordur;66.0528;-22.4372
IS;Northeast;Norðurþing;66.0415;-17.3383
SE;Norrbotten;Vuollerim;66.4304;20.6243
RU;Yamalo-Nenets;Salekhard;66.53;66.6019
RU;Yamalo-Nenets;"Novy Urengoy";66.0833;76.6333
FI;Lapland;Kemijärvi;66.7131;27.4306
FI;Lapland;Posio;66.1086;28.1719
FI;Lapland;Rovaniemi;66.5;25.7167
GL;Qeqqata;Sisimiut;66.9395;-53.6735
NO;Nordland;"Mo i Rana";66.3128;14.1428
NO;Nordland;Korgen;66.0766;13.8216
FI;Lapland;Rovaniemi;66.5034;25.7236
NO;Nordland;Glomfjord;66.8137;13.9332
US;Alaska;Allakaket;66.5644;-152.648
NO;Nordland;"Mo i Rana";66.3112;14.14
FI;Lapland;Rovaniemi;66.5021;25.7352
US;Alaska;Shungnak;66.8879;-157.14
US;Alaska;Kotzebue;66.8985;-162.598
US;Alaska;Homer;66.9626;-156.881
US;Alaska;"Prospect Creek";66.8121;-150.666
US;Alaska;"Stevens Village";66.0064;-149.091
US;Alaska;Kotzebue;66.8987;-162.599
NO;Nordland;Solfjellsjøen;66.1167;12.4833
NO;Nordland;Leland;66.0641;12.9432
RU;Murmansk;Zelenoborskiy;66.845;32.3622
FI;Lapland;Saarenkylä;66.5192;25.7674
FI;Lapland;Rovaniemi;66.5039;25.7294
FI;Lapland;Pello;66.7736;23.9625
FI;Lapland;Salla;66.8333;28.6667
FI;Lapland;Nivavaara;66.5333;25.8333
