BR;"Rio Grande do Norte";"Alto do Rodrigues";-5.28833;-36.7622
BR;"Rio Grande do Norte";Parnamirim;-5.92429;-35.2664
ID;"South Sulawesi";Makassar;-5.14767;119.433
BR;Maranhão;Timon;-5.09417;-42.8367
BR;Piauí;"Castelo do Piauí";-5.32299;-41.5496
BR;Piauí;"Castelo do Piauí";-5.32222;-41.5525
BR;Amazonas;Manicoré;-5.80917;-61.3003
ID;Lampung;Panjang;-5.4759;105.32
ID;Lampung;Pulaupanggung;-5.31812;104.742
ID;Lampung;Kedaton;-5.38354;105.26
ID;Lampung;"Bandar Lampung";-5.42917;105.261
ID;Lampung;Kotaagung;-5.49415;104.622
ID;Lampung;Gadingrejo;-5.37233;105.062
ID;Lampung;Natar;-5.30897;105.193
ID;Lampung;"Sukoharjo Satu";-5.30094;104.983
ID;Lampung;Bandaragung;-5.29229;105.693
ID;"South Sulawesi";Makassar;-5.14861;119.432
ID;"South Sulawesi";Jeneponto;-5.6765;119.748
ID;"South Sulawesi";Sungguminasa;-5.1971;119.451
ID;Banten;Kubangkepuh;-5.8994;106.028
ID;"South Sulawesi";Bantaeng;-5.5475;119.951
ID;"South Sulawesi";Takalar;-5.4258;119.438
ID;"South Sulawesi";Bulukumba;-5.55;120.183
ID;Lampung;Kalirejo;-5.22582;104.961
ID;Lampung;Labuhanmaringgai;-5.35074;105.81
ID;Lampung;Pringsewu;-5.35822;104.974
ID;"East Java";Rujing;-5.75639;112.633
ID;"Southeast Sulawesi";Batauga;-5.5882;122.596
ID;"South Sulawesi";Sinjai;-5.1241;120.253
ID;"South Sulawesi";Makassar;-5.16158;119.436
ID;"South Sulawesi";Maros;-5.006;119.573
ID;"Southeast Sulawesi";Bau-Bau;-5.4633;122.602
PE;Piura;Piura;-5.18192;-80.6572
PE;Piura;"San Martin";-5.18591;-80.6693
PE;Piura;Miraflores;-5.1652;-80.6138
BR;Maranhão;Grajaú;-5.81944;-46.1386
PE;Piura;Piura;-5.17829;-80.6549
PE;"Cajamarca Department";Jaén;-5.70944;-78.7986
PE;Piura;Paita;-5.08917;-81.1144
BR;Maranhão;"João Lisboa";-5.44778;-47.4008
PE;Loreto;Yurimaguas;-5.90181;-76.1223
PE;Piura;Sechura;-5.56224;-80.8188
PE;Piura;Chulucanas;-5.0925;-80.1625
TZ;Tanga;Tanga;-5.06893;39.0988
TZ;"Pemba South";"Chake Chake";-5.24586;39.7666
TZ;"Zanzibar North";Kijini;-5.85;39.3167
TZ;"Zanzibar North";Kiwengwa;-5.98957;39.3768
TZ;"Zanzibar North";Nungwi;-5.72651;39.2987
AO;Cabinda;Cabinda;-5.56198;12.1948
