AU;Queensland;"Hope Vale";-15.2956;145.111
BR;"Federal District";Brasília;-15.7975;-47.8919
ZM;"Lusaka Province";Lusaka;-15.3875;28.3228
BR;"Federal District";Brasília;-15.7797;-47.9297
BR;Goiás;"Águas Lindas de Goiás";-15.7619;-48.2817
BR;Bahia;Canavieiras;-15.675;-38.9472
BR;"Mato Grosso";"Chapada dos Guimarães";-15.4606;-55.7497
BR;"Mato Grosso";Cuiabá;-15.5961;-56.0967
BR;"Federal District";"Brasília (Centro)";-15.9056;-47.7714
BR;"Federal District";Planaltina;-15.6179;-47.6487
BR;"Mato Grosso";"Primavera do Leste";-15.5516;-54.3017
PE;Puno;Puno;-15.84;-70.022
BR;Goiás;"Corumbá de Goiás";-15.9236;-48.8086
BR;"Federal District";Brasília;-15.7942;-47.8822
PE;Puno;Juliaca;-15.4997;-70.1297
BR;Goiás;"Santo Antônio do Descoberto";-15.9397;-48.255
PE;Puno;Juliaca;-15.5;-70.1333
BR;"Mato Grosso";"Várzea Grande";-15.6467;-56.1325
BR;"Mato Grosso";"Centro Sul";-15.6515;-56.1324
ZM;"Lusaka Province";Lusaka;-15.4067;28.2871
ZM;"Lusaka Province";Lusaka;-15.375;28.3843
MW;"Southern Region";Zomba;-15.3791;35.3246
MW;"Southern Region";Zomba;-15.3766;35.3357
MW;"Southern Region";Blantyre;-15.7667;35.0168
ZM;Lusaka;"Lusaka (Cathedral Hill)";-15.4177;28.2952
ZM;"Lusaka Province";"Lusaka (Cathedral Hill)";-15.4177;28.2952
ZM;Lusaka;"Lusaka (Lusaka Central)";-15.4152;28.2937
ZM;"Lusaka Province";"Lusaka (Lusaka Central)";-15.4152;28.2937
ZM;"Lusaka Province";Chisankane;-15.4821;28.351
MW;"Southern Region";Blantyre;-15.7894;35.0042
MW;"Southern Region";Zomba;-15.386;35.3188
MW;"Southern Region";"Blantyre (Kanjedza)";-15.8084;35.0574
ZM;Lusaka;Lusaka;-15.3875;28.3228
ZM;"Lusaka Province";"Lusaka West";-15.3186;28.1103
AO;Namibe;Mossamedes;-15.1961;12.1522
MW;"Southern Region";Blantyre;-15.7861;35.0058
MW;"Southern Region";"Blantyre (Mandala)";-15.7858;35.0072
MW;"Southern Region";Blantyre;-15.7849;35.0055
MW;"Southern Region";Blantyre;-15.785;35.0085
MW;"Southern Region";Blantyre;-15.8023;35.0508
MG;Boeny;Mahajanga;-15.7167;46.3167
MW;"Southern Region";Makata;-15.7872;35.0305
MZ;Tete;Songo;-15.5958;32.7647
ZM;"Lusaka Province";"Lusaka (Luneta)";-15.4123;28.2866
ZM;Lusaka;Lusaka;-15.4085;28.2988
ZM;"Lusaka Province";"Lusaka (Maluba)";-15.4133;28.2989
ZM;"Lusaka Province";"Lusaka (Maluba)";-15.4133;28.2985
ZM;"Lusaka Province";"Lusaka (Mandevu)";-15.3794;28.3161
MW;"Southern Region";Limbe;-15.8084;35.0574
ZM;"Lusaka Province";Chinkuli;-15.2997;28.416
ZM;"Lusaka Province";"Lusaka (Maluba)";-15.4085;28.2989
ZM;"Lusaka Province";Ntandabale;-15.3896;28.422
SH;"St. Helena";Jamestown;-15.9286;-5.71517
BR;"Federal District";Brasília;-15.782;-47.9081
BR;"Federal District";"Asa Sul";-15.7987;-47.8869
BR;Goiás;"Santo Antônio do Descoberto";-15.9515;-48.2796
BR;Goiás;Formosa;-15.5372;-47.3344
BR;Goiás;Formosa;-15.5406;-47.3357
BR;"Mato Grosso";Acorizal;-15.1967;-56.3699
BR;"Mato Grosso";"Várzea Grande (Canelas)";-15.6624;-56.1564
BR;Bahia;Itapetinga;-15.2489;-40.2478
BR;Bahia;Itambé;-15.245;-40.6244
BR;"Mato Grosso";"Campo Verde";-15.5467;-55.1689
BR;"Mato Grosso";Jangada;-15.2356;-56.4892
BR;"Mato Grosso";Cuiabá;-15.5954;-56.0926
MZ;Nampula;Nampula;-15.1266;39.2687
BR;"Federal District";Brasília;-15.7978;-47.8821
BR;Goiás;"São Francisco de Goiás";-15.9306;-49.2611
BR;Goiás;Itaguari;-15.9186;-49.6044
BR;Bahia;Mascote;-15.5631;-39.3025
BR;Bahia;"Pau Brasil";-15.4642;-39.6511
BR;Bahia;"Pau Brasil";-15.4214;-39.4974
BR;"Mato Grosso";Curvelândia;-15.6025;-57.9228
