18.0.0.0;18.3.0.255;42.3592;-71.0931
18.3.1.0;18.3.18.255;35.5005;-119.272
18.3.19.0;18.3.23.255;37.3387;-121.885
18.3.24.0;18.3.27.255;42.3592;-71.0931
18.3.28.0;18.3.28.255;37.3387;-121.885
18.3.29.0;18.3.66.255;42.3592;-71.0931
18.3.67.0;18.3.67.255;37.3387;-121.885
18.3.68.0;18.3.68.255;42.3592;-71.0931
18.3.69.0;18.3.69.255;35.5005;-119.272
18.3.70.0;18.3.89.255;42.3592;-71.0931
18.3.90.0;18.3.90.255;35.5005;-119.272
18.3.91.0;18.3.102.255;42.3592;-71.0931
18.3.103.0;18.3.106.255;37.3387;-121.885
18.3.107.0;18.3.107.255;42.3592;-71.0931
18.3.108.0;18.3.109.255;37.3387;-121.885
18.3.110.0;18.3.110.255;42.3592;-71.0931
18.3.111.0;18.3.111.255;35.5005;-119.272
18.3.112.0;18.3.115.255;42.3592;-71.0931
18.3.116.0;18.3.116.255;37.3387;-121.885
18.3.117.0;18.3.121.255;42.3592;-71.0931
18.3.122.0;18.3.122.255;37.3387;-121.885
18.3.123.0;18.3.150.255;42.3592;-71.0931
18.3.151.0;18.3.155.255;37.3387;-121.885
18.3.156.0;18.3.156.255;35.5005;-119.272
18.3.157.0;18.7.22.255;42.3592;-71.0931
18.7.23.0;18.7.23.255;35.5005;-119.272
18.7.24.0;18.7.31.255;42.3592;-71.0931
18.7.32.0;18.7.32.255;35.5005;-119.272
18.7.33.0;18.7.33.255;42.3592;-71.0931
18.7.34.0;18.7.34.255;35.5005;-119.272
18.7.35.0;18.7.38.255;42.3592;-71.0931
18.7.39.0;18.7.40.255;35.5005;-119.272
18.7.41.0;18.7.53.255;42.3592;-71.0931
18.7.54.0;18.7.54.255;35.5005;-119.272
18.7.55.0;18.7.79.255;42.3592;-71.0931
18.7.80.0;18.7.80.255;35.5005;-119.272
18.7.81.0;18.7.81.255;42.3592;-71.0931
18.7.82.0;18.7.82.255;35.5005;-119.272
18.7.83.0;18.7.83.255;42.3592;-71.0931
18.7.84.0;18.7.84.255;35.5005;-119.272
18.7.85.0;18.7.101.255;42.3592;-71.0931
18.7.102.0;18.7.102.255;35.5005;-119.272
18.7.103.0;18.7.107.255;42.3592;-71.0931
18.7.108.0;18.7.108.255;35.5005;-119.272
18.7.109.0;18.7.116.255;42.3592;-71.0931
18.7.117.0;18.7.120.255;35.5005;-119.272
18.7.121.0;18.11.30.255;42.3592;-71.0931
18.11.31.0;18.11.31.255;42.365;-71.0855
18.11.32.0;18.29.130.255;42.3592;-71.0931
18.29.131.0;18.29.131.255;42.3584;-71.1037
18.29.132.0;18.29.134.255;42.3592;-71.0931
18.29.135.0;18.29.135.255;42.3584;-71.1037
18.29.136.0;18.29.143.255;42.3592;-71.0931
18.29.144.0;18.29.144.255;42.3584;-71.1037
18.29.145.0;18.29.183.255;42.3592;-71.0931
18.29.184.0;18.29.184.255;42.3584;-71.1037
18.29.185.0;18.29.222.255;42.3592;-71.0931
18.29.223.0;18.29.223.255;42.3584;-71.1037
18.29.224.0;18.29.224.255;42.3592;-71.0931
18.29.225.0;18.29.225.255;42.3584;-71.1037
18.29.226.0;18.29.237.255;42.3592;-71.0931
18.29.238.0;18.29.238.255;42.3584;-71.1037
18.29.239.0;18.29.248.255;42.3592;-71.0931
18.29.249.0;18.29.249.255;42.3584;-71.1037
18.29.250.0;18.31.255.255;42.3592;-71.0931
18.32.0.0;18.32.2.255;40.7128;-74.006
18.32.3.0;18.32.3.255;45.5022;-73.5653
18.32.4.0;18.32.75.255;40.7128;-74.006
18.32.76.0;18.32.77.255;45.5022;-73.5653
18.32.78.0;18.32.83.255;40.7128;-74.006
18.32.84.0;18.32.84.255;45.5022;-73.5653
18.32.85.0;18.32.96.255;40.7128;-74.006
18.32.97.0;18.32.97.255;45.5022;-73.5653
18.32.98.0;18.32.125.255;40.7128;-74.006
18.32.126.0;18.32.126.255;45.5019;-73.5674
18.32.127.0;18.32.218.255;40.7128;-74.006
18.32.219.0;18.32.219.255;45.5019;-73.5674
18.32.220.0;18.33.9.255;40.7128;-74.006
18.33.10.0;18.33.10.255;45.5022;-73.5653
18.33.11.0;18.33.104.255;40.7128;-74.006
18.33.105.0;18.33.105.255;45.5022;-73.5653
18.33.106.0;18.33.107.255;40.7128;-74.006
18.33.108.0;18.33.108.255;45.5022;-73.5653
18.33.109.0;18.33.117.255;40.7128;-74.006
18.33.118.0;18.33.119.255;45.5022;-73.5653
18.33.120.0;18.33.121.255;40.7128;-74.006
18.33.122.0;18.33.122.255;45.5022;-73.5653
18.33.123.0;18.33.125.255;40.7128;-74.006
18.33.126.0;18.33.127.255;45.5022;-73.5653
18.33.128.0;18.33.132.255;40.7128;-74.006
18.33.133.0;18.33.133.255;45.5022;-73.5653
18.33.134.0;18.33.139.255;40.7128;-74.006
18.33.140.0;18.33.140.255;45.5022;-73.5653
18.33.141.0;18.33.210.255;40.7128;-74.006
18.33.211.0;18.33.211.255;45.5022;-73.5653
18.33.212.0;18.33.240.255;40.7128;-74.006
18.33.241.0;18.33.241.255;45.5022;-73.5653
18.33.242.0;18.33.255.255;40.7128;-74.006
18.34.0.0;18.34.31.255;39.0438;-77.4874
18.34.32.0;18.34.45.255;51.5072;-0.127586
18.34.46.0;18.34.46.255;38.9547;-77.4043
18.34.47.0;18.34.47.255;51.5072;-0.127586
18.34.48.0;18.34.63.255;45.5152;-122.678
18.34.64.0;18.34.71.255;38.9547;-77.4043
18.34.72.0;18.34.79.255;40.0992;-83.1141
18.34.80.0;18.34.231.255;38.9547;-77.4043
18.34.232.0;18.34.239.255;39.0438;-77.4874
18.34.240.0;18.34.243.255;51.5072;-0.127586
18.34.244.0;18.34.247.255;45.5152;-122.678
18.34.248.0;18.34.251.255;38.9547;-77.4043
18.34.252.0;18.34.255.255;40.0992;-83.1141
18.35.0.0;18.35.1.255;38.9547;-77.4043
18.35.2.0;18.35.3.255;45.5019;-73.5674
18.35.4.0;18.35.4.255;38.9547;-77.4043
18.35.5.0;18.35.5.255;45.5019;-73.5674
18.35.6.0;18.35.31.255;38.9547;-77.4043
18.35.32.0;18.35.47.255;51.5072;-0.127586
18.35.48.0;18.35.49.255;45.5152;-122.678
18.35.50.0;18.35.51.255;37.3387;-121.885
18.35.52.0;18.35.63.255;45.5152;-122.678
18.35.64.0;18.35.66.255;35.694;139.754
18.35.67.0;18.35.70.255;38.9547;-77.4043
18.35.71.0;18.35.71.255;35.694;139.754
18.35.72.0;18.35.79.255;40.0992;-83.1141
18.35.80.0;18.35.80.255;50.1109;8.68213
18.35.81.0;18.35.81.255;48.8575;2.35138
18.35.82.0;18.35.83.255;50.1109;8.68213
18.35.84.0;18.35.85.255;48.8575;2.35138
18.35.86.0;18.35.87.255;50.1109;8.68213
18.35.88.0;18.35.95.255;51.5072;-0.127586
18.35.96.0;18.35.103.255;37.5614;126.996
18.35.104.0;18.35.104.255;37.3387;-121.885
18.35.105.0;18.35.105.255;41.8781;-87.6298
18.35.106.0;18.35.111.255;37.3387;-121.885
18.35.112.0;18.35.114.255;35.694;139.754
18.35.115.0;18.35.119.255;1.35208;103.82
18.35.120.0;18.35.127.255;37.3387;-121.885
18.35.128.0;18.35.135.255;51.5072;-0.127586
18.35.136.0;18.35.139.255;37.3387;-121.885
18.35.140.0;18.35.140.255;28.5355;77.391
18.35.141.0;18.35.143.255;1.35208;103.82
18.35.144.0;18.35.147.255;37.3387;-121.885
18.35.148.0;18.35.151.255;37.5614;126.996
18.35.152.0;18.35.155.255;51.5072;-0.127586
18.35.156.0;18.35.159.255;50.1109;8.68213
18.35.160.0;18.35.160.255;48.8575;2.35138
18.35.161.0;18.35.167.255;50.1109;8.68213
18.35.168.0;18.35.175.255;22.3193;114.169
18.35.176.0;18.35.183.255;38.9547;-77.4043
18.35.184.0;18.35.188.255;51.5072;-0.127586
18.35.189.0;18.35.189.255;38.9547;-77.4043
18.35.190.0;18.35.191.255;51.5072;-0.127586
18.35.192.0;18.35.199.255;-33.9221;18.4231
18.35.200.0;18.35.200.255;38.9547;-77.4043
18.35.201.0;18.35.204.255;35.694;139.754
18.35.205.0;18.35.205.255;38.9547;-77.4043
18.35.206.0;18.35.207.255;35.694;139.754
18.35.208.0;18.35.215.255;51.5072;-0.127586
18.35.216.0;18.35.223.255;26.0897;50.5472
18.35.224.0;18.35.231.255;59.3293;18.0686
18.35.232.0;18.35.233.255;38.9547;-77.4043
18.35.234.0;18.35.235.255;45.5019;-73.5674
18.35.236.0;18.35.236.255;38.9547;-77.4043
18.35.237.0;18.35.237.255;45.5019;-73.5674
18.35.238.0;18.35.239.255;38.9547;-77.4043
18.35.240.0;18.35.243.255;51.5072;-0.127586
18.35.244.0;18.35.245.255;45.5152;-122.678
18.35.246.0;18.35.246.255;41.8781;-87.6298
18.35.247.0;18.35.247.255;37.3387;-121.885
18.35.248.0;18.35.248.255;34.0549;-118.243
18.35.249.0;18.35.249.255;35.694;139.754
18.35.250.0;18.35.250.255;38.9547;-77.4043
18.35.251.0;18.35.251.255;35.694;139.754
18.35.252.0;18.35.255.255;40.0992;-83.1141
18.36.0.0;18.36.114.255;40.7128;-74.006
18.36.115.0;18.36.115.255;45.5019;-73.5674
18.36.116.0;18.36.119.255;40.7128;-74.006
18.36.120.0;18.36.120.255;45.5022;-73.5653
18.36.121.0;18.36.254.255;40.7128;-74.006
18.36.255.0;18.36.255.255;45.5022;-73.5653
18.37.0.0;18.37.22.255;40.7128;-74.006
18.37.23.0;18.37.23.255;45.5022;-73.5653
18.37.24.0;18.37.43.255;40.7128;-74.006
18.37.44.0;18.37.44.255;45.5022;-73.5653
18.37.45.0;18.37.93.255;40.7128;-74.006
18.37.94.0;18.37.94.255;45.5022;-73.5653
18.37.95.0;18.37.102.255;40.7128;-74.006
18.37.103.0;18.37.103.255;45.5022;-73.5653
18.37.104.0;18.37.135.255;40.7128;-74.006
18.37.136.0;18.37.136.255;45.5019;-73.5674
18.37.137.0;18.37.150.255;40.7128;-74.006
18.37.151.0;18.37.151.255;45.5019;-73.5674
18.37.152.0;18.37.156.255;40.7128;-74.006
18.37.157.0;18.37.157.255;45.5019;-73.5674
18.37.158.0;18.37.176.255;40.7128;-74.006
18.37.177.0;18.37.177.255;45.5022;-73.5653
18.37.178.0;18.37.182.255;40.7128;-74.006
18.37.183.0;18.37.183.255;45.5022;-73.5653
18.37.184.0;18.37.199.255;40.7128;-74.006
18.37.200.0;18.37.200.255;45.5022;-73.5653
18.37.201.0;18.37.228.255;40.7128;-74.006
18.37.229.0;18.37.229.255;45.5022;-73.5653
18.37.230.0;18.37.243.255;40.7128;-74.006
18.37.244.0;18.37.244.255;45.5022;-73.5653
18.37.245.0;18.38.176.255;40.7128;-74.006
18.38.177.0;18.38.177.255;45.5022;-73.5653
18.38.178.0;18.38.211.255;40.7128;-74.006
18.38.212.0;18.38.212.255;45.5022;-73.5653
18.38.213.0;18.38.235.255;40.7128;-74.006
18.38.236.0;18.38.236.255;45.5022;-73.5653
18.38.237.0;18.38.249.255;40.7128;-74.006
18.38.250.0;18.38.250.255;45.5022;-73.5653
18.38.251.0;18.39.24.255;40.7128;-74.006
18.39.25.0;18.39.26.255;45.5022;-73.5653
18.39.27.0;18.39.29.255;40.7128;-74.006
18.39.30.0;18.39.30.255;45.5022;-73.5653
18.39.31.0;18.39.31.255;40.7128;-74.006
18.39.32.0;18.39.32.255;45.5022;-73.5653
18.39.33.0;18.39.39.255;40.7128;-74.006
18.39.40.0;18.39.40.255;45.5022;-73.5653
18.39.41.0;18.39.46.255;40.7128;-74.006
18.39.47.0;18.39.47.255;45.5022;-73.5653
18.39.48.0;18.39.66.255;40.7128;-74.006
18.39.67.0;18.39.67.255;45.5022;-73.5653
18.39.68.0;18.39.68.255;40.7128;-74.006
18.39.69.0;18.39.69.255;45.5022;-73.5653
18.39.70.0;18.39.83.255;40.7128;-74.006
18.39.84.0;18.39.84.255;45.5022;-73.5653
18.39.85.0;18.39.93.255;40.7128;-74.006
18.39.94.0;18.39.94.255;45.5022;-73.5653
18.39.95.0;18.39.98.255;40.7128;-74.006
18.39.99.0;18.39.99.255;45.5022;-73.5653
18.39.100.0;18.39.208.255;40.7128;-74.006
