AR;Rio Negro;Villa Regina;-39.0963;-67.0837
NZ;Taranaki Region;New Plymouth;-39.0528;174.084
NZ;Taranaki Region;Waitara;-39.0016;174.238
NZ;Taranaki Region;Moturoa;-39.0643;174.036
NZ;Manawatu-Wanganui;Ohakune;-39.4082;175.4
NZ;Hawke's Bay Region;Napier City;-39.4926;176.912
NZ;Taranaki Region;Waitara;-39.0023;174.235
CL;Araucanía;Villarrica;-39.2827;-72.2282
CL;Araucanía;Villarrica;-39.2857;-72.2279
AR;Neuquen;Junín de los Andes;-39.9493;-71.0754
AR;Rio Negro;Ingeniero Luis A. Huergo;-39.0715;-67.2379
AR;Neuquen;Senillosa;-39.0141;-68.4328
AR;Rio Negro;Lamarque;-39.4252;-65.7021
AR;Rio Negro;Choele Choel;-39.2894;-65.6606
AR;Buenos Aires;Mayor Buratovich;-39.2564;-62.6125
AR;Rio Negro;Chimpay;-39.1654;-66.1464
AR;Rio Negro;Chimpay;-39.1645;-66.1458
AR;Rio Negro;Coronel Belisle;-39.1869;-65.9542
NZ;Hawke's Bay Region;Onekawa;-39.5091;176.89
NZ;Hawke's Bay;Napier City (Taradale);-39.5459;176.841
NZ;Hawke's Bay Region;Hastings;-39.6381;176.849
NZ;Manawatu-Wanganui;Taihape;-39.6782;175.798
NZ;Taranaki Region;Stratford;-39.3376;174.284
NZ;Hawke's Bay Region;Raupunga;-39.0333;177.217
NZ;Manawatu-Wanganui;Whanganui;-39.9333;175.05
NZ;Taranaki Region;Bell Block;-39.0333;174.15
NZ;Taranaki Region;Mangorei;-39.1283;174.09
NZ;Hawke's Bay;Napier City (Marewa);-39.4999;176.903
NZ;Hawke's Bay Region;Whakatu;-39.6037;176.892
NZ;Hawke's Bay Region;Havelock North;-39.6667;176.883
NZ;Taranaki Region;Rahotu;-39.3333;173.8
NZ;Taranaki;New Plymouth;-39.0572;174.079
NZ;Hawke's Bay Region;Hastings;-39.6181;176.812
NZ;Taranaki Region;New Plymouth;-39.0568;174.071
NZ;Taranaki Region;Oakura;-39.1167;173.95
NZ;Taranaki;New Plymouth;-39.0568;174.078
NZ;Hawke's Bay Region;Hastings;-39.6376;176.839
NZ;Hawke's Bay;Napier City (Awatoto);-39.5269;176.913
NZ;Hawke's Bay;Hastings (Mahora);-39.6277;176.854
NZ;Hawke's Bay;Hastings;-39.6399;176.848
NZ;Hawke's Bay;Hastings (Camberley);-39.6297;176.829
NZ;Manawatu-Wanganui;Whanganui;-39.9338;175.045
NZ;Hawke's Bay Region;Otane;-39.8833;176.633
NZ;Taranaki Region;Hawera;-39.5917;174.283
NZ;Taranaki;New Plymouth;-39.0555;174.082
NZ;Taranaki Region;New Plymouth;-39.0555;174.082
NZ;Taranaki Region;New Plymouth;-39.0667;174.083
NZ;Manawatu-Wanganui;Whanganui;-39.9328;175.049
NZ;Taranaki Region;Fitzroy;-39.05;174.1
NZ;Taranaki Region;New Plymouth;-39.0612;174.064
NZ;Hawke's Bay Region;Haumoana;-39.6037;176.946
NZ;Hawke's Bay Region;Wairoa;-39.0382;177.42
NZ;Hawke's Bay Region;Napier City (Marewa);-39.4999;176.903
NZ;Manawatu-Wanganui;Waiouru;-39.4775;175.668
NZ;Taranaki;New Plymouth;-39.1664;174.417
NZ;Taranaki;Tarata;-39.1664;174.417
NZ;Manawatu-Wanganui;Hunterville;-39.9366;175.568
NZ;Manawatu-Wanganui;Raetihi;-39.4288;175.277
NZ;Wellington Region;Aotea;-39.6282;175.31
CL;Los Ríos Region;Valdivia;-39.8157;-73.2474
AR;Rio Negro;Fray Luis Beltrán;-39.3137;-65.76
AR;Rio Negro;Fray Luis Beltrán;-39.3131;-65.7595
AR;Neuquen;Aluminé;-39.2366;-70.9196
AR;Rio Negro;General Roca;-39.0333;-67.5833
CL;Araucanía;Pucón;-39.2822;-71.9543
NZ;Manawatu-Wanganui;Whanganui;-39.9365;175.046
NZ;Taranaki Region;Eltham;-39.4292;174.3
CL;Los Ríos Region;Valdivia;-39.8142;-73.2459
CL;Araucanía;Gorbea;-39.1006;-72.6764
CL;Araucanía;Loncoche;-39.3671;-72.6309
CL;Los Ríos Region;Valdivia;-39.8159;-73.2478
CL;Los Ríos Region;Las Gaviotas;-39.8665;-73.1883
CL;Los Ríos Region;Las Animas;-39.8087;-73.2182
CL;Los Ríos Region;Panguipulli;-39.6436;-72.3327
AR;Rio Negro;Villa Regina;-39.0968;-67.0802
AR;Rio Negro;Chichinales;-39.1147;-66.9423
CL;Los Ríos Region;Valdivia;-39.8174;-73.2425
CL;Los Ríos Region;Corral;-39.8873;-73.431
CL;Los Ríos Region;Valdivia;-39.8169;-73.2092
CL;Araucanía;Pucón;-39.2723;-71.9776
