45.0.0.0;45.0.255.255;35.6472;140.034
45.1.0.0;45.1.255.255;37.5768;-122.346
45.2.0.0;45.2.12.255;43.613;-79.5241
45.2.13.0;45.2.13.255;43.1334;-80.2664
45.2.14.0;45.2.45.255;43.613;-79.5241
45.2.46.0;45.2.46.255;44.6087;-79.4207
45.2.47.0;45.2.62.255;43.613;-79.5241
45.2.63.0;45.2.63.255;44.0168;-78.3995
45.2.64.0;45.2.101.255;43.613;-79.5241
45.2.102.0;45.2.102.255;44.3001;-79.6496
45.2.103.0;45.2.113.255;43.613;-79.5241
45.2.114.0;45.2.114.255;43.8668;-79.2663
45.2.115.0;45.2.142.255;43.613;-79.5241
45.2.143.0;45.2.143.255;43.6441;-79.5698
45.2.144.0;45.2.153.255;43.613;-79.5241
45.2.154.0;45.2.154.255;43.3601;-80.3127
45.2.155.0;45.2.183.255;43.613;-79.5241
45.2.184.0;45.2.184.255;42.7668;-80.983
45.2.185.0;45.2.186.255;43.613;-79.5241
45.2.187.0;45.2.187.255;45.2501;-75.366
45.2.188.0;45.2.188.255;43.613;-79.5241
45.2.189.0;45.2.189.255;45.0834;-75.3493
45.2.190.0;45.2.191.255;43.613;-79.5241
45.2.192.0;45.2.192.255;45.0552;-64.588
45.2.193.0;45.2.193.255;43.613;-79.5241
45.2.194.0;45.2.194.255;43.8335;-66.1156
45.2.195.0;45.2.201.255;43.613;-79.5241
45.2.202.0;45.2.202.255;45.6169;-61.9986
45.2.203.0;45.2.213.255;43.613;-79.5241
45.2.214.0;45.2.214.255;44.5913;-75.687
45.2.215.0;45.2.215.255;43.613;-79.5241
45.2.216.0;45.2.216.255;42.7668;-80.983
45.2.217.0;45.2.225.255;43.613;-79.5241
45.2.226.0;45.2.226.255;44.6657;-63.9506
45.2.227.0;45.2.233.255;43.613;-79.5241
45.2.234.0;45.2.234.255;43.6441;-79.5698
45.2.235.0;45.2.235.255;43.8001;-79.4829
45.2.236.0;45.2.238.255;43.613;-79.5241
45.2.239.0;45.2.239.255;42.4122;-82.1849
45.2.240.0;45.2.240.255;43.613;-79.5241
45.2.241.0;45.2.242.255;42.4122;-82.1849
45.2.243.0;45.2.243.255;43.613;-79.5241
45.2.244.0;45.2.244.255;44.6657;-63.9506
45.2.245.0;45.2.245.255;44.2501;-76.9494
45.2.246.0;45.2.255.255;43.613;-79.5241
45.3.0.0;45.3.6.255;42.9826;-81.2495
45.3.7.0;45.3.7.255;44.9001;-75.1826
45.3.8.0;45.3.28.255;42.9826;-81.2495
45.3.29.0;45.3.29.255;43.2001;-79.5663
45.3.30.0;45.3.31.255;42.9826;-81.2495
45.3.32.0;45.3.55.255;36.1699;-115.14
45.3.56.0;45.3.57.255;45.4642;9.18998
45.3.58.0;45.3.59.255;41.9228;12.5014
45.3.60.0;45.3.61.255;46.5346;6.60524
45.3.62.0;45.3.62.255;50.1109;8.68213
45.3.63.0;45.3.63.255;46.948;7.44745
45.3.64.0;45.3.127.255;37.2037;-80.4143
45.3.128.0;45.3.128.255;29.1343;-81.0258
45.3.129.0;45.3.129.255;27.8875;-82.6642
45.3.130.0;45.3.130.255;28.5653;-81.5862
45.3.131.0;45.3.131.255;28.8356;-82.0625
45.3.132.0;45.3.132.255;28.8029;-81.2695
45.3.133.0;45.3.133.255;39.6029;-104.889
45.3.134.0;45.3.134.255;28.5384;-81.3789
45.3.135.0;45.3.135.255;28.3041;-81.4224
45.3.136.0;45.3.136.255;28.5108;-81.4828
45.3.137.0;45.3.137.255;29.2108;-81.0228
45.3.138.0;45.3.138.255;28.5384;-81.3789
45.3.139.0;45.3.139.255;28.3887;-81.4773
45.3.140.0;45.3.140.255;39.6029;-104.889
45.3.141.0;45.3.141.255;28.5417;-81.3757
45.3.142.0;45.3.142.255;28.1989;-80.7879
45.3.143.0;45.3.144.3;29.2858;-81.0559
45.3.144.4;45.3.144.255;39.6029;-104.889
45.3.145.0;45.3.145.255;28.6235;-81.4247
45.3.146.0;45.3.146.255;39.6029;-104.889
45.3.147.0;45.3.147.255;28.6093;-81.3014
45.3.148.0;45.3.148.255;28.0776;-81.8006
45.3.149.0;45.3.149.255;28.5384;-81.3789
