AU;Western Australia;Perth;-31.9523;115.861
AU;Western Australia;Trigg;-31.8694;115.757
AU;Western Australia;Joondalup;-31.7444;115.768
AU;Western Australia;Maylands;-31.931;115.895
AU;Western Australia;Bennett Springs;-31.8594;115.945
AU;Western Australia;Burswood;-31.9587;115.904
AU;Western Australia;Perth;-31.9522;115.861
AU;Western Australia;Ascot;-31.9382;115.923
AU;Western Australia;Clarkson;-31.6828;115.725
AU;New South Wales;Broken Hill;-31.9596;141.461
AU;Western Australia;Perth;-31.9514;115.862
AU;Western Australia;Claremont;-31.9796;115.782
AU;Western Australia;Darlington;-31.9191;116.081
AU;Western Australia;Belmont;-31.9435;115.925
AU;Western Australia;Kellerberrin;-31.6318;117.72
AU;Western Australia;Greenmount;-31.9007;116.049
AU;New South Wales;Broken Hill;-31.9652;141.451
AU;New South Wales;Kempsey;-31.079;152.831
AU;New South Wales;Coolah;-31.8279;149.716
AU;Western Australia;Lancelin;-31.0225;115.337
AU;Western Australia;Quinns Rocks;-31.6738;115.704
AU;Western Australia;Kalamunda;-31.9737;116.058
AU;New South Wales;Tamworth;-31.0905;150.929
AU;Western Australia;Chittering;-31.4677;116.08
AU;Western Australia;Bennett Springs;-31.8587;115.925
AR;Cordoba;Córdoba;-31.4201;-64.1888
AR;Entre Rios;Paraná;-31.7413;-60.5115
AR;Cordoba;Arroyito;-31.4192;-63.0508
AU;Western Australia;Perth;-31.9521;115.851
AU;Western Australia;Heathridge;-31.7624;115.759
AU;Western Australia;East Perth;-31.9572;115.876
BR;Rio Grande do Sul;Bagé;-31.3314;-54.1069
AR;Entre Rios;Paraná;-31.7327;-60.529
AR;Cordoba;Córdoba;-31.4065;-64.1885
AR;Cordoba;Villa Carlos Paz;-31.4183;-64.4901
AR;Santa Fe;Santa Fe;-31.6488;-60.7087
AR;Cordoba;San Francisco;-31.425;-62.084
AR;Cordoba;Saldán;-31.315;-64.312
AR;Santa Fe;Rafaela;-31.2503;-61.4867
AR;Entre Rios;San Benito;-31.7828;-60.4395
AR;Cordoba;Cosquín;-31.2453;-64.4657
AR;Cordoba;Malvinas Argentinas;-31.3819;-64.0555
AU;Western Australia;North Perth;-31.9276;115.851
AU;Western Australia;Malaga;-31.8604;115.893
AU;New South Wales;Nyngan;-31.2532;146.921
AU;Western Australia;East Perth;-31.9617;115.876
AU;Western Australia;Perth;-31.9463;115.863
AR;San Juan;Rivadavia;-31.5324;-68.5973
BR;Rio Grande do Sul;Pinheiro Machado;-31.5783;-53.3811
AU;New South Wales;Lake Cathie;-31.5518;152.855
AR;Santa Fe;Recreo;-31.4908;-60.733
AR;Santa Fe;Santo Tomé;-31.6627;-60.7653
AR;Santa Fe;Coronda;-31.9726;-60.9198
AR;Santa Fe;Santa Fe;-31.6208;-60.699
AR;Cordoba;Salsipuedes;-31.1369;-64.2964
AR;San Juan;Chimbas;-31.4966;-68.5318
AU;Western Australia;Malaga;-31.86;115.897
AU;Western Australia;Daglish;-31.9576;115.814
AR;San Juan;Villa El Salvador;-31.4533;-68.4039
AR;San Juan;Tamberías;-31.4587;-69.422
ZA;Northern Cape;Noupoort;-31.1874;24.9499
ZA;Eastern Cape;Mthatha;-31.5889;28.7844
ZA;Western Cape;Murraysburg;-31.9605;23.762
ZA;Eastern Cape;Middelburg;-31.4928;25.0063
ZA;Eastern Cape;Lusikisiki;-31.362;29.5733
ZA;Eastern Cape;Libode;-31.5433;29.0164
ZA;KwaZulu-Natal;Port Edward;-31.0507;30.228
ZA;Eastern Cape;Queenstown;-31.8976;26.8753
ZA;Eastern Cape;Cala;-31.5236;27.6952
ZA;Eastern Cape;Maclear;-31.071;28.3518
ZA;Eastern Cape;Qumbu;-31.163;28.8706
ZA;Western Cape;Vredendal;-31.6683;18.5012
ZA;Eastern Cape;Ngcobo;-31.6754;27.9966
AU;Western Australia;Subiaco;-31.9474;115.835
AU;Western Australia;Burswood;-31.9642;115.899
AU;Western Australia;Malaga;-31.8644;115.896
AU;Western Australia;Perth;-31.9505;115.86
AU;New South Wales;Frederickton;-31.0369;152.871
BR;Rio Grande do Sul;Pelotas;-31.77;-52.3313
AR;San Juan;San Juan;-31.5373;-68.5257
AR;San Juan;Villa Media Agua;-31.9831;-68.425
AR;Cordoba;Porteña;-31.0141;-62.062
AR;Cordoba;Córdoba;-31.3989;-64.1821
AR;Santa Fe;Sastre;-31.7676;-61.8289
AR;Santa Fe;San Vicente;-31.6982;-61.5672
AR;Cordoba;Porteña;-31.0168;-62.0627
AR;Entre Rios;Aldea María Luisa;-31.8847;-60.4103
AR;Entre Rios;Villa Urquiza;-31.6476;-60.3752
AU;Western Australia;Malaga;-31.8645;115.898
AR;San Juan;Villa General San Martín;-31.4396;-68.5205
AR;Santa Fe;Santa Fe;-31.6345;-60.7116
AR;Cordoba;Las Junturas;-31.8316;-63.4506
AU;Western Australia;Subiaco;-31.9464;115.82
AU;New South Wales;Taree;-31.911;152.454
AR;Santa Fe;Santo Tomé;-31.6728;-60.7689
AR;Santa Fe;San Carlos Centro;-31.7286;-61.0919
AR;Santa Fe;Helvecia;-31.0983;-60.0883
CL;Coquimbo Region;Salamanca;-31.7792;-70.9639
AR;Cordoba;La Tordilla;-31.2365;-63.0611
AR;Cordoba;Arroyito;-31.4219;-63.0465
AR;Cordoba;Córdoba (Centro);-31.4127;-64.1889
AR;Cordoba;San Francisco;-31.4248;-62.0963
AR;Cordoba;Valle Hermoso;-31.112;-64.4811
AR;San Juan;Chimbas;-31.4931;-68.5326
AR;San Juan;Chimbas;-31.5038;-68.5266
AR;San Juan;San Juan;-31.5351;-68.5386
BR;Rio Grande do Sul;Pelotas;-31.77;-52.341
AR;Entre Rios;Villaguay;-31.8677;-59.027
AR;Entre Rios;San Salvador;-31.6249;-58.5052
AR;Entre Rios;Seguí;-31.9558;-60.1269
AR;Entre Rios;Viale;-31.8682;-60.0075
AR;Cordoba;Villa Carlos Paz;-31.4018;-64.4687
AR;San Juan;Caucete;-31.6515;-68.2822
AR;San Juan;Caucete;-31.6542;-68.2853
BR;Rio Grande do Sul;Cerrito;-31.8564;-52.8128
BR;Rio Grande do Sul;Pedro Osório;-31.8656;-52.8272
BR;Rio Grande do Sul;Pedro Osório (Centro);-31.8636;-52.8203
AR;San Juan;Villa Krause;-31.5667;-68.5333
AR;Cordoba;Costasacate;-31.6493;-63.7614
AR;Cordoba;Costasacate;-31.6482;-63.7596
AR;Cordoba;Laguna Larga;-31.7757;-63.8004
AR;Cordoba;Río Segundo;-31.6501;-63.9117
AR;Cordoba;Santa Rosa de Río Primero;-31.1535;-63.3994
BR;Rio Grande do Sul;São Lourenço do Sul;-31.3653;-51.9783
BR;Rio Grande do Sul;Capão do Leão;-31.7633;-52.4839
AR;Entre Rios;Seguí;-31.9565;-60.1278
AR;Cordoba;Córdoba (Villa Belgrano);-31.36;-64.2453
AR;Cordoba;Malagueño;-31.4674;-64.359
AR;Cordoba;La Calera;-31.3458;-64.3385
CL;Coquimbo Region;Illapel;-31.6335;-71.1697
BR;Rio Grande do Sul;Bagé;-31.3333;-54.1065
BR;Rio Grande do Sul;Candiota;-31.5581;-53.6725
AR;Entre Rios;Ubajay;-31.7951;-58.3151
AR;Entre Rios;General Campos;-31.5234;-58.4058
AR;Entre Rios;San Salvador;-31.627;-58.5054
AR;Santa Fe;Santa Fe;-31.6601;-60.7239
